PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
560D1_05,RWFydGg=,True!,G/904/S,55 Rpcrgx t,108.0,False,0.0,0.0,0.0,0.0,0.0,Maya Vandan967,True
5U602_01,RXVyb3Bh,True$,B/190/P,IGPEEXHI-1t,135.0,False,0.0,0.0,0.0,0.0,0.0,Castab Sedece281,True
5V602_02,RXVyb3Bh,Falsee,B/190/P,55 Rpcrgx t,118.0,False,0.0,3268.0,0.0,436.0,342.0,Hadirk Sedece353,True
560J3_01,,Falsei,E/365/S,IGPEEXHI-1t,134.0,False,170.0,1256.0,0.0,3926.0,7121.0,Kocha Cluitty155,False
560S6_01,RXVyb3Bh,TrueZ,B/213/S,55 Rpcrgx t,145.0,False,0.0,0.0,0.0,0.0,0.0,Algor Paterpad98,True
5X606_02,RXVyb3Bh,False%,B/213/S,IGPEEXHI-1t,131.0,False,0.0,1219.0,7.0,104.0,1082.0,Brab Dectory238,True
5K608_01,RWFydGg=,Falsei,F/1164/P,IGPEEXHI-1t,114.0,False,30.0,757.0,115.0,0.0,0.0,Son Mclainez620,True
56O09_01,RWFydGg=,Falseh,G/897/P,IGPEEXHI-1t,123.0,False,765.0,5.0,0.0,0.0,0.0,Breney Russon829,False
5Z610_01,RXVyb3Bh,Truej,B/214/S,IGPEEXHI-1t,161.0,False,0.0,0.0,0.0,0.0,0.0,Tach Dicely639,True
561N0_02,RXVyb3Bh,False@,B/214/S,55 Rpcrgx t,154.0,True,0.0,7996.0,0.0,4549.0,10206.0,Atinon Dicely428,False
561F1_01,RXVyb3Bh,Truef,D/171/S,IGPEEXHI-1t,128.0,False,0.0,0.0,0.0,0.0,0.0,Medion Clutchor3,True
56U11_02,RXVyb3Bh,Falsei,D/171/S,IGPEEXHI-1t,146.0,False,0.0,3477.0,0.0,1.0,5543.0,Grum Clutchor157,False
561U3_01,RWFydGg=,Falsed,F/1072/S,IGPEEXHI-1t,132.0,False,125.0,874.0,0.0,180.0,1.0,Leene Hardonald429,True
56T14_01,RWFydGg=,True^,G/906/S,55 Rpcrgx t,149.0,False,0.0,0.0,0.0,0.0,0.0,Tyrony Coolerson437,True
561U5_01,RWFydGg=,True#,G/907/S,55 Rpcrgx t,120.0,False,0.0,0.0,0.0,0.0,0.0,Tine Wardendez1000,True
5D616_01,RWFydGg=,Falseh,F/1073/S,EHD Y318.5-22,125.0,False,458.0,240.0,0.0,239.0,0.0,Yolace Fryersonis324,True
561R8_01,RWFydGg=,Falsee,F/1075/S,IGPEEXHI-1t,119.0,False,0.0,785.0,0.0,0.0,19.0,Jenn Lynnerett152,True
561P9_01,RWFydGg=,True^,G/908/S,55 Rpcrgx t,128.0,False,0.0,0.0,0.0,0.0,0.0,Gordo Freder46,True
5U622_01,RWFydGg=,Falseb,F/1076/S,IGPEEXHI-1t,168.0,False,0.0,0.0,970.0,0.0,0.0,Jenn Nolds944,True
5C623_01,RWFydGg=,True#,G/898/P,IGPEEXHI-1t,116.0,False,0.0,0.0,0.0,0.0,0.0,Helly Gouldensen967,True
5M625_01,TWFycw==,True@,E/352/P,IGPEEXHI-1t,119.0,False,0.0,0.0,0.0,0.0,0.0,Trise Cart282,False
5H625_02,TWFycw==,nan%,E/352/P,EHD Y318.5-22,149.0,False,0.0,0.0,0.0,0.0,0.0,Cros Nane378,False
5K625_03,TWFycw==,Falsef,E/352/P,IGPEEXHI-1t,115.0,False,890.0,9.0,0.0,1250.0,57.0,Ming Cart8,False
562I5_04,TWFycw==,True#,E/352/P,IGPEEXHI-1t,126.0,False,0.0,0.0,0.0,0.0,0.0,Tops Cart474,True
5Q625_05,TWFycw==,Falsec,E/352/P,IGPEEXHI-1t,122.0,False,804.0,0.0,378.0,0.0,0.0,,False
562F6_01,RWFydGg=,True%,G/911/S,EHD Y318.5-22,123.0,False,0.0,0.0,0.0,0.0,0.0,Fayen Vinston530,True
5F627_01,RWFydGg=,False^,G/899/P,IGPEEXHI-1t,131.0,False,0.0,0.0,0.0,0.0,0.0,Nelsie Stanters890,False
56B28_01,RWFydGg=,True%,G/900/P,IGPEEXHI-1t,127.0,False,0.0,0.0,0.0,0.0,0.0,Ebonya Potthews861,False
5O629_01,RWFydGg=,True%,G/901/P,IGPEEXHI-1t,128.0,False,0.0,,0.0,0.0,0.0,Jaye Sterson665,True
5A631_01,RWFydGg=,Falsed,F/1166/P,IGPEEXHI-1t,120.0,False,47.0,0.0,0.0,0.0,2711.0,Bel Boltond430,False
5M637_01,RWFydGg=,Falsea,F/1168/P,IGPEEXHI-1t,143.0,False,1.0,8.0,0.0,0.0,715.0,Sonard Simson586,False
5P639_01,RWFydGg=,Falseg,G/913/S,IGPEEXHI-1t,122.0,False,19.0,9.0,0.0,0.0,594.0,Bel Ewins182,True
56B40_01,RXVyb3Bh,True#,E/368/S,IGPEEXHI-1t,127.0,False,0.0,0.0,0.0,0.0,0.0,Kaffias Rinicapead872,True
5V642_01,RXVyb3Bh,Truec,B/216/S,,135.0,False,0.0,0.0,0.0,0.0,0.0,Geonkaa Supred33,True
564A2_02,RXVyb3Bh,True#,,55 Rpcrgx t,137.0,False,0.0,0.0,0.0,0.0,0.0,Isoton Supred438,True
5Q643_01,TWFycw==,Falsei,F/1077/S,IGPEEXHI-1t,124.0,False,158.0,0.0,1594.0,1.0,0.0,Latsts Karte659,True
56C43_02,TWFycw==,Falseh,F/1077/S,55 Rpcrgx t,118.0,False,2803.0,0.0,17.0,0.0,0.0,,False
56Z43_03,TWFycw==,Falseh,F/1077/S,IGPEEXHI-1t,115.0,False,643.0,0.0,45.0,0.0,10.0,Eaturs Karte205,False
56Z44_01,TWFycw==,Falseh,F/1169/P,IGPEEXHI-1t,128.0,False,1909.0,0.0,0.0,0.0,6.0,Gut Hake478,False
564Q5_01,RWFydGg=,Falseb,F/1078/S,IGPEEXHI-1t,124.0,False,0.0,117.0,2134.0,0.0,0.0,Olly Wagnerray874,True
5I646_01,TWFycw==,Truec,F/1079/S,55 Rpcrgx t,139.0,False,0.0,0.0,0.0,0.0,0.0,,True
56A47_01,RXVyb3Bh,Truei,C/178/P,IGPEEXHI-1t,135.0,False,0.0,,0.0,0.0,,Dyonevi Matoltuble365,True
5H647_02,RXVyb3Bh,Falsea,C/178/P,55 Rpcrgx t,152.0,False,0.0,1425.0,31.0,0.0,1320.0,Chabih Matoltuble223,True
5Q647_03,RXVyb3Bh,Falsec,C/178/P,IGPEEXHI-1t,148.0,False,0.0,,0.0,2851.0,1478.0,Majoram Tachor749,False
56Q48_01,RXVyb3Bh,Falsej,C/179/P,55 Rpcrgx t,127.0,False,332.0,918.0,0.0,5.0,4817.0,Edaruma Braned902,False
5P648_02,RXVyb3Bh,Falsee,C/179/P,55 Rpcrgx t,150.0,False,0.0,103.0,0.0,240.0,8221.0,Unukath Braned420,False
5T650_01,RWFydGg=,False!,G/902/P,IGPEEXHI-1t,124.0,False,56.0,22.0,285.0,1453.0,0.0,Elsane Coopezmaney456,False
56P51_01,RWFydGg=,Falseh,G/915/S,EHD Y318.5-22,126.0,False,807.0,0.0,0.0,0.0,40.0,Kentha Franton61,True
565W2_01,RWFydGg=,FalseZ,F/1171/P,IGPEEXHI-1t,124.0,False,215.0,0.0,0.0,0.0,350.0,Erice Franchaney871,False
5M653_01,RWFydGg=,Trueg,G/903/P,IGPEEXHI-1t,115.0,False,0.0,0.0,0.0,0.0,0.0,Hanne Wardendez205,False
5I655_01,RWFydGg=,Falsec,F/1172/P,EHD Y318.5-22,142.0,False,1188.0,39.0,3.0,3.0,0.0,Laude Browlerson311,False
56Z59_01,RWFydGg=,Falseg,F/1175/P,IGPEEXHI-1t,151.0,False,0.0,0.0,0.0,0.0,880.0,Letta Alberts174,False
56A61_01,RWFydGg=,Falsei,E/355/P,EHD Y318.5-22,143.0,False,635.0,53.0,0.0,3.0,0.0,Elany Ellahan745,True
5V661_02,RWFydGg=,Truea,G/905/P,55 Rpcrgx t,131.0,False,0.0,0.0,0.0,0.0,0.0,Vane Ellahan258,False
56T62_01,RWFydGg=,True^,G/916/S,IGPEEXHI-1t,114.0,False,0.0,0.0,0.0,0.0,0.0,Alendy Wolferguson462,True
5N662_02,RWFydGg=,Falsea,F/1080/S,IGPEEXHI-1t,131.0,False,13.0,0.0,0.0,679.0,0.0,Karia Wolferguson407,False
56K63_01,RXVyb3Bh,Falseg,A/71/S,IGPEEXHI-1t,133.0,False,0.0,1513.0,5.0,63.0,144.0,Alsuud Ressing288,True
5C667_01,RWFydGg=,False@,G/906/P,55 Rpcrgx t,121.0,False,0.0,496.0,0.0,3867.0,30.0,Moniey Combson607,False
5G671_01,RWFydGg=,Falsej,G/907/P,IGPEEXHI-1t,113.0,False,56.0,1706.0,15.0,0.0,23.0,Berly Acobsond236,False
567R3_01,RWFydGg=,False^,F/1083/S,IGPEEXHI-1t,129.0,False,286.0,545.0,,0.0,0.0,Pattin Bradlerson392,True
5F674_01,RXVyb3Bh,False!,B/217/S,IGPEEXHI-1t,122.0,False,0.0,11594.0,0.0,10247.0,1.0,Alrain Unsible219,False
567K7_01,TWFycw==,Falseb,E/357/P,IGPEEXHI-1t,122.0,False,1035.0,0.0,264.0,0.0,0.0,Hoces Fisun971,False
56U79_01,RWFydGg=,True%,G/920/S,EHD Y318.5-22,118.0,False,0.0,0.0,0.0,0.0,0.0,Loise Casonston744,True
5K679_02,RWFydGg=,Trueh,G/920/S,55 Rpcrgx t,135.0,False,0.0,0.0,0.0,0.0,0.0,Shelle Casonston676,True
56L79_03,RWFydGg=,Truej,G/920/S,IGPEEXHI-1t,120.0,False,0.0,0.0,0.0,0.0,0.0,Jennya Casonston871,True
56G80_01,RWFydGg=,False!,E/359/P,IGPEEXHI-1t,118.0,False,0.0,0.0,1609.0,0.0,0.0,Ryanne Blanglison66,True
568Y1_01,RWFydGg=,True@,G/921/S,IGPEEXHI-1t,166.0,False,0.0,0.0,0.0,0.0,0.0,Jodip Ellson908,True
56A84_01,,Truei,B/218/S,IGPEEXHI-1t,133.0,False,0.0,0.0,0.0,0.0,0.0,Zaninon Busive213,True
5L684_02,RXVyb3Bh,True!,B/218/S,55 Rpcrgx t,148.0,False,0.0,0.0,0.0,0.0,0.0,Azhah Busive765,True
568O4_03,RXVyb3Bh,Falseb,B/218/S,55 Rpcrgx t,138.0,False,0.0,1198.0,48.0,278.0,1244.0,Genubik Busive11,False
5B684_04,RXVyb3Bh,Truee,B/218/S,IGPEEXHI-1t,162.0,False,0.0,0.0,0.0,0.0,0.0,Okulus Folhal661,True
568Z5_01,RWFydGg=,Trueg,G/910/P,IGPEEXHI-1t,119.0,False,0.0,0.0,0.0,0.0,0.0,Ianne Bryants639,False
56Z86_01,TWFycw==,False@,,55 Rpcrgx t,144.0,False,2267.0,0.0,107.0,0.0,0.0,Lix Cry161,False
568L6_02,TWFycw==,Falsea,D/180/P,55 Rpcrgx t,125.0,False,1410.0,123.0,26.0,9.0,812.0,Pil Cry142,False
56D87_01,RWFydGg=,Falsec,F/1179/P,IGPEEXHI-1t,115.0,False,348.0,1627.0,0.0,0.0,0.0,Erie Mccarry304,False
56F88_01,RWFydGg=,Falsei,F/1084/S,IGPEEXHI-1t,120.0,False,12.0,177.0,1110.0,0.0,0.0,Isaacy Newtontoss623,True
568Y9_01,RWFydGg=,Falseg,F/1180/P,IGPEEXHI-1t,134.0,False,233.0,0.0,0.0,1054.0,156.0,Raceky Scotterkins230,False
5R692_01,TWFycw==,Falseh,E/360/P,IGPEEXHI-1t,123.0,False,821.0,0.0,863.0,664.0,0.0,Mele Madan150,False
56H93_01,RWFydGg=,Falsei,F/1087/S,IGPEEXHI-1t,145.0,False,0.0,0.0,2332.0,84.0,0.0,Hellia Blacks660,True
569I5_01,RWFydGg=,True#,G/922/S,IGPEEXHI-1t,139.0,False,0.0,0.0,0.0,0.0,0.0,Brene Collinson962,True
5W696_01,RWFydGg=,Trued,G/911/P,EHD Y318.5-22,133.0,False,0.0,0.0,0.0,0.0,0.0,Janney Mcgoway489,True
5O698_01,RWFydGg=,Falsec,F/1088/S,IGPEEXHI-1t,114.0,False,0.0,0.0,325.0,247.0,305.0,Natha Mulley420,False
5W698_02,RWFydGg=,Falseb,G/923/S,IGPEEXHI-1t,126.0,False,178.0,0.0,3.0,0.0,704.0,,True
57D00_01,RWFydGg=,Truej,G/924/S,IGPEEXHI-1t,147.0,False,0.0,0.0,0.0,0.0,0.0,Coreen Ricks887,True
5R701_01,TWFycw==,Trueh,D/173/S,IGPEEXHI-1t,,False,0.0,0.0,0.0,0.0,0.0,Caper Fincy677,True
5T702_01,RWFydGg=,Trueh,G/912/P,55 Rpcrgx t,128.0,False,0.0,0.0,0.0,0.0,0.0,Katiey Estron928,True
5J704_01,RWFydGg=,Trueb,G/913/P,IGPEEXHI-1t,122.0,False,0.0,0.0,,0.0,0.0,Melara Callowery782,True
570S5_01,RWFydGg=,Truef,G/925/S,IGPEEXHI-1t,117.0,False,0.0,0.0,0.0,0.0,0.0,Letty Chanan271,True
5O706_01,RWFydGg=,Falseg,F/1090/S,IGPEEXHI-1t,116.0,False,0.0,458.0,725.0,0.0,0.0,Norahe Kerrealds715,True
57L06_02,RWFydGg=,False@,G/926/S,IGPEEXHI-1t,109.0,False,0.0,0.0,0.0,0.0,,Tricki Marshopper83,True
5X707_01,RWFydGg=,False%,F/1091/S,IGPEEXHI-1t,115.0,False,0.0,0.0,973.0,29.0,0.0,Emmax Alvasquez626,True
57Q09_01,RXVyb3Bh,Falseb,C/215/S,IGPEEXHI-1t,133.0,False,0.0,4372.0,0.0,4103.0,0.0,Asellum Amblereld278,True
571W0_01,RWFydGg=,False#,F/1092/S,IGPEEXHI-1t,161.0,False,0.0,166.0,1080.0,0.0,16.0,Jeanie Sterson147,True
571E1_01,RWFydGg=,Falseh,F/1183/P,IGPEEXHI-1t,119.0,False,,0.0,0.0,692.0,164.0,Daryla Mullericer670,False
571T2_01,RXVyb3Bh,Truec,E/371/S,IGPEEXHI-1t,161.0,False,0.0,0.0,0.0,0.0,0.0,Dabik Mostedry783,True
57W13_01,RWFydGg=,False#,G/915/P,IGPEEXHI-1t,142.0,False,0.0,29.0,317.0,434.0,45.0,Lawren Blangibson497,True
571X4_01,RWFydGg=,False^,G/916/P,IGPEEXHI-1t,104.0,False,0.0,0.0,0.0,0.0,0.0,Katen Farleyatton282,False
5K714_02,RWFydGg=,Falsea,G/916/P,IGPEEXHI-1t,112.0,False,0.0,0.0,0.0,0.0,0.0,Rayle Farleyatton148,True
57Z14_03,RWFydGg=,Falsee,G/916/P,IGPEEXHI-1t,100.0,,0.0,0.0,0.0,0.0,0.0,Bobina Hamcmahon858,True
5V714_04,RWFydGg=,Trueb,G/916/P,IGPEEXHI-1t,119.0,False,0.0,0.0,0.0,0.0,0.0,Sanda Hamcmahon108,True
57W14_05,RWFydGg=,Truea,G/916/P,IGPEEXHI-1t,,False,0.0,0.0,0.0,0.0,0.0,Robyna Hamcmahon938,True
57E16_01,RWFydGg=,False$,F/1093/S,EHD Y318.5-22,129.0,False,0.0,173.0,0.0,0.0,1155.0,Gabrin Jimes901,True
5U717_01,RWFydGg=,Falseb,G/917/P,IGPEEXHI-1t,159.0,False,0.0,664.0,0.0,144.0,141.0,Wardan Fowles457,True
57Z18_01,RWFydGg=,Trueb,G/927/S,IGPEEXHI-1t,120.0,False,0.0,0.0,0.0,0.0,0.0,Racyle Kaney215,True
571Q9_01,RWFydGg=,False@,G/918/P,IGPEEXHI-1t,170.0,False,390.0,0.0,0.0,0.0,518.0,Ireen Tranciams643,True
57L19_02,RWFydGg=,Truec,G/918/P,IGPEEXHI-1t,103.0,False,0.0,0.0,0.0,0.0,0.0,Min Tranciams364,False
572S1_01,RXVyb3Bh,Truei,B/219/S,IGPEEXHI-1t,137.0,False,0.0,0.0,0.0,0.0,0.0,Giedia Mostedry624,True
57C21_02,RXVyb3Bh,Falsee,B/219/S,IGPEEXHI-1t,158.0,False,0.0,1975.0,598.0,7.0,3726.0,Scellus Mostedry484,False
57N22_01,RWFydGg=,Falseg,G/928/S,IGPEEXHI-1t,144.0,False,69.0,0.0,17.0,176.0,2105.0,Joyces Ington672,False
57P23_01,TWFycw==,Truea,E/372/S,IGPEEXHI-1t,124.0,False,0.0,0.0,0.0,0.0,0.0,Quakes Puff903,False
5Q724_01,RWFydGg=,True%,G/919/P,EHD Y318.5-22,120.0,False,0.0,0.0,0.0,0.0,0.0,Eduard Sweenez66,True
572S5_01,RWFydGg=,Falseg,F/1094/S,IGPEEXHI-1t,124.0,False,156.0,0.0,364.0,489.0,383.0,Clindy Joycerton154,True
57R26_01,RXVyb3Bh,Truee,B/192/P,55 Rpcrgx t,127.0,False,0.0,0.0,,0.0,0.0,Bottom Dindeng47,True
57D27_01,RWFydGg=,Falseg,G/920/P,55 Rpcrgx t,128.0,False,0.0,0.0,0.0,711.0,0.0,Kenny Santin483,False
5P728_01,RWFydGg=,Falsei,F/1185/P,IGPEEXHI-1t,124.0,False,0.0,217.0,0.0,77.0,510.0,Jodia Wolferguson436,False
572A9_01,TWFycw==,Truei,F/1186/P,IGPEEXHI-1t,129.0,False,0.0,0.0,0.0,0.0,0.0,Honjay Merie477,True
573O0_01,RWFydGg=,Falsej,F/1187/P,IGPEEXHI-1t,125.0,False,2029.0,1.0,0.0,0.0,121.0,Karlen Moodman306,False
573E2_01,RWFydGg=,Falsei,G/921/P,IGPEEXHI-1t,120.0,False,0.0,0.0,53.0,2.0,754.0,Brancy Ocherman694,False
5U733_01,RWFydGg=,Falsej,G/922/P,55 Rpcrgx t,134.0,False,0.0,1745.0,6.0,5.0,37.0,Billia Kerrealds447,True
5O733_02,RWFydGg=,Falsec,F/1188/P,,128.0,False,0.0,0.0,0.0,1191.0,109.0,Tricky Buckeelez51,False
573Z5_01,RWFydGg=,True$,E/362/P,IGPEEXHI-1t,,False,0.0,0.0,0.0,0.0,0.0,Myrace Peterstarks526,True
5F736_01,RWFydGg=,nan#,F/1189/P,IGPEEXHI-1t,123.0,False,1.0,,1.0,0.0,618.0,Ton Maynardner814,False
573G7_01,RXVyb3Bh,Falsea,C/216/S,IGPEEXHI-1t,139.0,False,0.0,11856.0,13.0,39.0,3.0,Mintard Inicont935,True
573B7_02,RXVyb3Bh,Falsei,C/216/S,IGPEEXHI-1t,135.0,False,0.0,7636.0,0.0,353.0,705.0,Lesaton Inicont47,True
5M738_01,RWFydGg=,Trueb,G/929/S,IGPEEXHI-1t,118.0,False,0.0,0.0,0.0,0.0,0.0,Ritany Morelly521,True
57Q39_01,RWFydGg=,Truea,G/930/S,IGPEEXHI-1t,120.0,False,0.0,0.0,0.0,0.0,0.0,Courta Cleminglas934,True
5O740_01,RXVyb3Bh,Falseg,A/52/P,IGPEEXHI-1t,142.0,False,0.0,16.0,0.0,144.0,7492.0,Minopus Cattle740,False
574N0_02,RXVyb3Bh,Falsei,A/52/P,55 Rpcrgx t,132.0,False,70.0,764.0,724.0,547.0,1297.0,Unukath Alaxed814,False
574N2_01,RWFydGg=,Falsef,F/1096/S,55 Rpcrgx t,150.0,False,57.0,29.0,0.0,0.0,643.0,Ger Rigginsen972,False
5R744_01,RWFydGg=,False@,G/931/S,IGPEEXHI-1t,123.0,False,0.0,37.0,859.0,9.0,1.0,Felice Hinglendez844,True
5J746_01,RWFydGg=,False#,G/932/S,IGPEEXHI-1t,119.0,False,0.0,,0.0,5381.0,139.0,Rica Vandan784,False
574I7_01,RWFydGg=,False%,F/1192/P,IGPEEXHI-1t,129.0,False,715.0,47.0,0.0,0.0,0.0,Troya Hallahaney338,False
5A748_01,RXVyb3Bh,Falsee,A/53/P,IGPEEXHI-1t,135.0,True,247.0,436.0,459.0,1.0,1984.0,Sterfik Gealloyalt309,False
575R0_01,RWFydGg=,False^,E/363/P,IGPEEXHI-1t,118.0,False,0.0,625.0,0.0,0.0,356.0,Herina Parklaney132,False
575U1_01,RWFydGg=,False!,G/924/P,EHD Y318.5-22,124.0,False,160.0,20.0,39.0,552.0,1.0,,False
57A55_01,RWFydGg=,False#,G/933/S,IGPEEXHI-1t,123.0,False,88.0,0.0,586.0,0.0,0.0,Loreen Cardner648,True
5V756_01,RWFydGg=,Falsei,F/1194/P,IGPEEXHI-1t,151.0,False,542.0,0.0,360.0,0.0,0.0,Card Dicksons634,False
57Z56_02,RWFydGg=,False@,F/1194/P,IGPEEXHI-1t,142.0,False,439.0,0.0,0.0,0.0,254.0,Billia Briggston673,False
57A56_03,RWFydGg=,Falseg,F/1194/P,EHD Y318.5-22,119.0,False,5.0,0.0,0.0,716.0,0.0,Inerry Briggston716,False
57D56_04,RWFydGg=,nan%,F/1194/P,IGPEEXHI-1t,123.0,False,0.0,0.0,0.0,0.0,0.0,,False
575F6_05,RWFydGg=,Truec,F/1194/P,IGPEEXHI-1t,119.0,False,0.0,0.0,0.0,,0.0,Fery Briggston751,True
5Y756_06,RWFydGg=,Falsee,F/1194/P,EHD Y318.5-22,122.0,False,158.0,0.0,476.0,0.0,26.0,Karena Briggston741,False
5J756_07,RWFydGg=,Falseb,,IGPEEXHI-1t,125.0,False,12.0,6.0,2817.0,342.0,0.0,Shanie Garden338,False
575R6_08,RWFydGg=,False$,F/1194/P,EHD Y318.5-22,131.0,False,11.0,0.0,0.0,1912.0,1120.0,Wenise Briggston751,False
57F57_01,RWFydGg=,Falseb,F/1195/P,IGPEEXHI-1t,123.0,False,0.0,0.0,0.0,558.0,1.0,Dianya Salin983,False
5N758_01,RWFydGg=,True%,G/934/S,IGPEEXHI-1t,122.0,False,0.0,0.0,0.0,0.0,0.0,Heidie Mcguirez81,True
57S61_01,RXVyb3Bh,TrueZ,B/220/S,IGPEEXHI-1t,155.0,False,0.0,0.0,0.0,0.0,0.0,Weino Icablebat899,True
576F3_01,RWFydGg=,Falsej,F/1099/S,IGPEEXHI-1t,140.0,False,0.0,0.0,56.0,1.0,642.0,Andan Alentonway683,False
5O763_02,RWFydGg=,Falsef,F/1099/S,IGPEEXHI-1t,124.0,False,,0.0,0.0,838.0,193.0,Erick Alentonway426,False
576Q4_01,RWFydGg=,Falseh,F/1100/S,IGPEEXHI-1t,125.0,False,0.0,0.0,1037.0,8.0,1.0,Shery Nolds736,True
57I65_01,RXVyb3Bh,Falsef,C/181/P,IGPEEXHI-1t,142.0,False,0.0,1871.0,0.0,570.0,199.0,Altairk Heermy277,False
5H767_01,RWFydGg=,Truec,G/936/S,EHD Y318.5-22,133.0,False,0.0,0.0,0.0,0.0,0.0,Jonaye Josesh549,True
5Z768_01,RXVyb3Bh,Truej,B/193/P,IGPEEXHI-1t,154.0,False,0.0,0.0,0.0,0.0,0.0,Gatrino Cattle484,True
5V768_02,RXVyb3Bh,Truei,B/193/P,55 Rpcrgx t,122.0,False,0.0,0.0,0.0,0.0,0.0,Izarfik Cattle7,True
5L769_01,RXVyb3Bh,Truei,B/194/P,IGPEEXHI-1t,122.0,False,0.0,0.0,0.0,0.0,0.0,Menkard Oppont863,True
57W69_02,RXVyb3Bh,Trueg,B/194/P,55 Rpcrgx t,119.0,False,0.0,0.0,0.0,0.0,0.0,Muonon Oppont9,True
57L71_01,RWFydGg=,False#,G/937/S,IGPEEXHI-1t,147.0,False,0.0,868.0,0.0,4.0,,Sanda Fielson234,True
577S2_01,TWFycw==,FalseZ,F/1197/P,55 Rpcrgx t,123.0,False,610.0,858.0,75.0,1358.0,0.0,Vuls Sidne608,False
577F3_01,RXVyb3Bh,Trueh,C/217/S,55 Rpcrgx t,161.0,False,0.0,0.0,0.0,0.0,0.0,Bosonan Sciatberit351,True
5U776_01,RWFydGg=,False#,F/1102/S,IGPEEXHI-1t,121.0,False,0.0,128.0,209.0,4.0,383.0,Luise Saundez985,False
577U7_01,RWFydGg=,nan@,F/1199/P,EHD Y318.5-22,146.0,,559.0,25.0,,22.0,765.0,Katen River863,False
57Y78_01,RWFydGg=,Falsec,G/926/P,IGPEEXHI-1t,136.0,False,0.0,0.0,0.0,0.0,907.0,Verney Pernard203,False
57N79_01,RWFydGg=,False$,G/938/S,IGPEEXHI-1t,115.0,False,0.0,706.0,0.0,,0.0,Glene Simsey938,True
578W0_01,RXVyb3Bh,FalseZ,B/195/P,IGPEEXHI-1t,133.0,False,2233.0,6408.0,,23.0,273.0,Genif Ousious522,True
5O780_02,RXVyb3Bh,Truei,B/195/P,IGPEEXHI-1t,135.0,False,0.0,0.0,0.0,0.0,0.0,Hallux Ousious814,True
5Y780_03,RXVyb3Bh,True@,B/195/P,55 Rpcrgx t,121.0,False,0.0,0.0,0.0,0.0,0.0,Betenar Ousious408,True
578D1_01,RWFydGg=,False%,F/1200/P,55 Rpcrgx t,121.0,False,0.0,0.0,0.0,1.0,594.0,Nichad Harley863,False
57Z83_01,RWFydGg=,False@,F/1201/P,55 Rpcrgx t,143.0,False,0.0,1197.0,0.0,223.0,1.0,Alendy Scottuez770,True
57U85_01,RWFydGg=,FalseZ,F/1104/S,EHD Y318.5-22,134.0,False,571.0,0.0,0.0,0.0,0.0,Dwin Mcgoway960,False
5Y786_01,RWFydGg=,Falsei,G/928/P,EHD Y318.5-22,147.0,False,14.0,3.0,0.0,1720.0,0.0,Alfrey Sarios572,False
578L8_01,TWFycw==,False#,F/1105/S,IGPEEXHI-1t,127.0,False,850.0,0.0,681.0,1.0,0.0,Ves Birte536,True
57K90_01,RXVyb3Bh,False^,C/218/S,IGPEEXHI-1t,146.0,False,0.0,1068.0,945.0,2587.0,811.0,Markard Distured484,False
579G1_01,RWFydGg=,Falseh,G/941/S,,146.0,False,183.0,7.0,637.0,182.0,5.0,Earlie Sancasey212,True
57B92_01,RXVyb3Bh,Falsei,B/196/P,55 Rpcrgx t,140.0,False,0.0,3338.0,0.0,6344.0,199.0,Eltares Subwor173,False
5Y793_01,RXVyb3Bh,True!,E/375/S,55 Rpcrgx t,159.0,False,0.0,0.0,0.0,0.0,0.0,Dhenah Gloyanthy358,True
579A4_01,RXVyb3Bh,False$,D/182/P,IGPEEXHI-1t,145.0,False,0.0,1202.0,149.0,1472.0,3379.0,Winopus Shoeweely449,False
5A795_01,RWFydGg=,Falsec,F/1106/S,EHD Y318.5-22,119.0,False,0.0,95.0,595.0,0.0,0.0,Evey Hodes796,True
579Y6_01,TWFycw==,Falseh,F/1107/S,IGPEEXHI-1t,132.0,False,6769.0,0.0,,113.0,1.0,Grog Pre400,False
579E9_01,,Truea,F/1108/S,55 Rpcrgx t,139.0,False,0.0,0.0,0.0,0.0,0.0,Cruts Cres403,True
58O00_01,RWFydGg=,Falsea,F/1203/P,,140.0,False,661.0,0.0,830.0,0.0,6.0,Belly Llobsoney48,False
58V02_01,TWFycw==,False^,D/175/S,IGPEEXHI-1t,144.0,False,815.0,219.0,22.0,0.0,0.0,Terry Killé335,True
580T4_01,RWFydGg=,Trueb,G/933/P,IGPEEXHI-1t,126.0,False,0.0,0.0,0.0,0.0,0.0,Allyn Simpsonks334,False
5X806_01,RWFydGg=,Falsej,F/1109/S,IGPEEXHI-1t,122.0,False,514.0,0.0,2.0,129.0,583.0,Philda Snowaney832,False
58E08_01,RWFydGg=,Falseb,G/934/P,IGPEEXHI-1t,102.0,False,0.0,0.0,0.0,0.0,0.0,Keitha Josey967,False
580D8_02,RWFydGg=,Falsej,F/1204/P,IGPEEXHI-1t,118.0,False,0.0,3.0,41.0,359.0,393.0,Ferry Josey538,False
5B808_03,RWFydGg=,False@,F/1204/P,IGPEEXHI-1t,153.0,False,751.0,0.0,,7.0,0.0,Haryn Josey30,False
5D809_01,RWFydGg=,False!,F/1205/P,IGPEEXHI-1t,122.0,False,104.0,511.0,254.0,425.0,4.0,Violan Clemondsey946,False
